,card,reports,age,income,share,expenditure,owner,selfemp,dependents,months,majorcards,active
1100,0,4,38.5,3.7,0.0003243243,0.0,0,0,2,24,1,11
1101,1,1,42.0,3.836,0.103933,332.2392,1,0,3,14,1,14
1102,0,0,25.83333,1.59,0.000754717,0.0,0,0,0,87,1,9
1103,0,2,25.91667,2.07,0.0005797101,0.0,0,0,0,20,0,7
1104,1,0,31.08333,5.1,0.1696612,721.06,1,0,3,15,1,9
1105,0,3,40.5,4.0128,0.0002990431,0.0,0,0,1,12,1,17
1106,1,0,67.16666,4.4692,0.002148035,7.0833330000000005,0,0,1,36,1,1
1107,1,0,33.08333,3.5,0.05705314,166.2383,0,0,0,26,1,1
1108,1,0,45.75,5.0,0.001525,5.5208330000000005,1,0,0,144,1,14
1109,1,1,28.16667,2.5,0.0032,5.8333330000000005,0,0,1,24,1,6
1110,1,0,30.41667,1.5,0.06344134,78.885,0,0,1,24,0,5
1111,1,1,47.0,3.8425,0.006584255,20.25,1,0,2,233,1,16
1112,1,1,42.75,3.6,0.03806583,113.9475,1,0,2,60,1,22
1113,1,0,44.5,2.95,0.2008407,493.7333,0,0,0,180,1,13
1114,1,0,37.66667,2.385,0.1676499,332.7042,1,1,0,168,1,13
1115,1,0,28.0,2.16,0.02366667,42.51667,0,0,0,50,0,3
1116,1,0,31.75,2.007,0.09045292,151.0325,0,0,1,4,1,0
1117,1,0,22.91667,1.56,0.09851731,128.0725,1,0,0,6,0,7
1118,0,4,57.75,2.0,0.0006,0.0,1,1,0,36,0,44
1119,1,0,23.0,2.9,0.0004137930999999,0.0,0,0,1,12,1,0
1120,1,0,24.16667,3.7,0.07111514,219.2717,1,0,1,8,1,5
1121,1,0,37.16667,3.84,0.0118375,37.71333,0,0,3,10,1,0
1122,0,1,63.41667,2.1375,0.0005614035,0.0,1,0,0,240,1,7
1123,0,0,23.0,2.4,0.0005,0.0,0,0,0,1,1,0
1124,1,0,24.33333,2.4,0.1813192,362.6383,0,0,0,16,1,0
1125,1,0,41.08333,2.0,0.0055,8.333333,1,0,0,9,0,4
1126,0,0,28.16667,1.548,0.0007751938,0.0,0,0,3,5,0,1
1127,0,1,52.33333,2.0,0.0006,0.0,1,0,3,54,1,7
1128,1,0,28.0,3.1,0.2248926,580.9725,1,0,0,15,1,5
1129,1,0,28.75,2.5,0.01238,25.29167,1,0,0,27,1,16
1130,1,0,39.08333,5.1,0.04952431,210.2283,1,0,3,60,0,22
1131,1,0,32.25,2.0,0.0730519999999999,121.3367,1,0,1,24,1,2
1132,1,0,33.25,3.6,0.02599111,77.80666,0,0,3,16,1,9
1133,1,0,25.0,3.3984,0.0003531073,0.0,1,0,2,29,0,4
1134,1,0,42.41667,4.2,0.02501619,87.30666,1,0,4,36,1,14
1135,0,3,35.25,1.7,0.0007058823,0.0,1,0,3,135,0,25
1136,0,0,33.08333,1.939,0.0006188757,0.0,0,0,1,96,1,5
1137,1,0,33.83333,2.9,0.1951082999999999,471.345,1,0,2,147,1,8
1138,1,0,48.16667,1.7,0.01221235,16.63417,1,0,0,108,1,18
1139,0,0,26.75,4.9,0.000244898,0.0,0,0,2,6,1,0
1140,1,0,40.08333,2.2224,0.3980818,737.0808,1,0,2,10,1,14
1141,1,0,32.41667,6.1064,0.1070066,544.5208,1,0,1,67,1,1
1142,0,1,20.91667,2.625,0.0004571429,0.0,0,1,0,20,1,2
1143,0,2,21.5,1.56,0.0007692308,0.0,1,0,0,1,1,12
1144,1,0,27.83333,2.652,0.07283182,160.875,1,0,3,24,1,3
1145,1,0,43.91667,2.8,0.04662429,108.6233,1,0,0,147,1,1
1146,1,0,24.25,1.6,0.3755244,500.6158,1,0,0,48,0,1
1147,1,0,29.08333,5.0,0.1619782,674.9092,1,0,4,3,1,0
1148,1,1,27.75,2.04,0.2145995,364.8192,0,0,0,24,1,10
1149,1,0,47.58333,5.04,0.05146786,216.165,0,0,3,47,1,9
1150,0,0,19.83333,1.92,0.000625,0.0,0,0,0,6,0,4
1151,0,0,42.0,3.4,0.0003529412,0.0,1,0,3,5,1,9
1152,1,0,42.75,3.2,0.1080344,287.7583,1,0,0,68,1,9
1153,1,0,44.58333,3.1,0.1251213,323.0633,1,0,0,75,1,5
1154,1,0,35.83333,1.8829,0.1364475,214.0975,0,0,1,3,1,12
1155,1,0,21.83333,2.4,0.08191958,163.8392,0,0,0,105,0,1
1156,1,0,25.91667,3.0,0.061896,154.74,1,0,0,40,1,16
1157,0,0,40.91667,1.84,0.0006521739,0.0,0,1,2,18,1,0
1158,1,0,35.83333,2.5,0.0791488,164.81,1,0,1,42,0,11
1159,1,0,31.0,5.112,0.02974648,126.3867,1,0,2,16,1,19
1160,1,0,51.66667,2.5,0.0193976,39.91167,1,0,0,138,0,3
1161,1,0,34.0,5.4,0.07138018,321.2108,1,0,3,24,1,4
1162,0,2,30.58333,2.5,0.0004799999999999,0.0,0,0,0,12,1,18
1163,1,0,33.33333,2.1,0.1308376,228.9658,0,0,0,6,0,0
1164,1,1,32.75,6.0,0.08980783,449.0392,0,0,0,6,0,17
1165,1,0,26.08333,1.56,0.06123782,79.60916999999999,0,0,2,13,1,13
1166,1,0,31.91667,4.07,0.06885749,233.0417,0,0,0,12,1,14
1167,1,1,20.58333,2.7,0.118307,266.1908,0,0,0,147,1,22
1168,1,0,23.41667,2.04,0.1200515,204.0875,1,0,0,7,1,12
1169,1,0,60.25,2.8,0.04372321,101.8542,1,0,3,232,1,7
1170,1,0,24.83333,6.2,0.1706156,881.2642,0,0,0,12,1,7
1171,1,0,30.16667,2.19,0.4874438,889.585,0,0,0,6,1,0
1172,1,0,29.33333,3.2,0.05367281,142.8775,0,0,0,36,0,6
1173,1,0,48.16667,2.3,0.2265,434.125,1,0,0,72,0,2
1174,1,0,25.25,1.76,0.1375511,201.6583,0,0,0,28,1,12
1175,0,0,69.75,1.8,0.0006666667,0.0,1,0,0,528,0,5
1176,1,0,53.25,3.96,0.002424242,7.0833330000000005,1,0,1,180,0,5
1177,1,0,54.08333,2.5,0.009122,18.25417,1,0,1,102,0,13
1178,1,0,32.0,2.28,0.06735965,127.9833,1,0,0,48,0,15
1179,1,0,33.75,2.5,0.0775176,161.1617,1,0,1,30,1,6
1180,1,0,23.16667,2.6,0.8245508,1786.277,0,0,0,4,1,0
1181,1,0,24.75,2.2,0.1550486,284.2558,1,0,0,36,1,6
1182,1,4,40.41667,2.448,0.2090833,426.4467,1,0,1,41,1,12
1183,0,2,48.25,6.8,0.0001764706,0.0,1,1,1,56,0,20
1184,0,0,35.83333,4.5,0.0002666667,0.0,1,0,6,6,0,0
1185,1,0,49.66667,4.96,0.1054817,435.9908,1,0,4,168,1,7
1186,1,0,34.66667,5.0,0.0140793999999999,58.080830000000006,1,0,4,6,1,0
1187,1,0,34.91667,2.1,0.05904476,103.3283,0,0,2,49,1,4
1188,1,0,47.33333,10.4,0.2309477,2001.547,1,0,2,9,0,0
1189,0,0,19.5,1.56,0.0007692308,0.0,1,0,0,46,0,3
1190,0,9,30.33333,2.3,0.0005217391,0.0,0,1,3,15,1,9
1191,0,0,40.0,4.9875,0.0002406015,0.0,1,0,2,32,1,16
1192,0,6,35.25,5.6335,0.0002130113999999,0.0,1,0,3,18,0,10
1193,0,0,23.75,1.672,0.0007177034,0.0,0,0,0,27,1,0
1194,1,0,0.75,1.6,0.1541905999999999,205.2542,0,0,0,1,1,9
1195,1,0,24.83333,1.51,0.205298,258.1667,1,0,0,30,1,2
1196,1,0,38.75,2.8463,0.007026666,15.833329999999998,1,0,1,120,1,16
1197,1,0,24.91667,2.3,0.08519435,163.0392,0,0,0,26,1,7
1198,1,0,25.33333,3.0,0.1900073,475.0183,0,0,0,10,0,0
1199,1,1,23.25,2.2,0.2345391,429.905,1,0,0,228,0,9
1200,1,0,49.83333,0.21,0.2718571,47.24166,1,0,2,42,1,1
1201,1,0,37.08333,2.8,0.1699286,396.5,0,0,0,36,1,23
1202,0,0,20.16667,1.8,0.0006666667,0.0,0,0,0,4,0,1
1203,0,2,24.58333,2.2,0.0005454546,0.0,0,0,0,6,1,8
1204,1,1,28.5,3.0,0.029469,73.1725,0,0,0,51,1,5
1205,1,0,45.58333,2.4,0.01216667,23.58333,1,0,2,122,1,11
1206,0,0,20.58333,1.2,0.001,0.0,0,1,1,24,1,0
1207,1,0,54.25,6.8,0.1005738,569.9183,0,0,0,24,1,15
1208,1,0,24.58333,1.5,0.01972267,24.07,0,0,0,28,1,5
1209,1,0,31.91667,2.7,0.1151311,258.8783,0,0,0,19,1,0
1210,1,1,43.75,3.5,0.1329033999999999,387.2183,1,0,3,180,0,19
1211,0,0,31.91667,2.1,0.0005714286,0.0,0,0,2,60,1,2
1212,1,0,22.83333,2.5,0.4028644,839.3008,0,0,0,4,1,1
1213,1,0,28.08333,5.47,0.02919232,133.0683,1,0,3,18,1,0
1214,0,0,27.58333,2.35,0.0005106383,0.0,0,0,3,6,1,0
1215,1,0,22.08333,1.65,0.04985151,68.54583000000001,0,0,0,36,1,3
1216,1,0,34.16667,9.2,0.08662446,664.1208,1,0,5,81,1,7
1217,1,1,54.66667,7.29,0.1065361,647.2067,1,0,2,78,1,9
1218,1,0,32.91667,2.72,0.1776717,402.7225,0,0,1,6,1,8
1219,1,0,40.0,3.624,0.01570033,47.08167,1,0,3,124,1,19
1220,1,0,26.0,5.3,0.05482528,242.145,1,0,1,24,1,20
1221,1,0,55.25,4.9,0.06697714,273.49,1,0,2,96,1,17
1222,1,0,32.25,3.6208,0.04983705,150.2917,1,0,3,97,1,13
1223,1,0,38.91667,2.136,0.05966339,106.2008,0,0,1,66,1,14
1224,1,0,28.41667,2.5,0.193378,402.7875,1,0,0,18,1,7
1225,0,0,39.58333,0.49,0.00244898,0.0,1,0,2,100,1,0
1226,1,1,55.58333,4.3,0.03501814,125.4817,1,0,0,6,1,31
1227,1,0,42.0,6.3,0.04065079,213.0,1,0,4,72,1,20
1228,1,0,21.16667,2.4,0.1008328999999999,201.5825,0,0,0,2,1,5
1229,1,0,33.08333,2.8,0.03015786,70.285,1,0,1,72,1,20
1230,1,0,37.75,5.0,0.0452946,188.7275,1,0,4,36,1,25
1231,1,0,28.41667,2.8,0.01421429,32.66667,0,0,0,27,1,19
1232,1,0,31.08333,2.8,0.08684428,202.47,1,0,3,15,1,17
1233,1,0,30.5,2.65,0.03147661,69.4275,0,0,3,36,1,9
1234,0,0,25.25,1.6,0.00075,0.0,0,0,0,12,1,0
1235,0,4,46.91667,2.1,0.0005714286,0.0,0,0,0,25,0,3
1236,0,0,36.16667,2.408,0.0004983389,0.0,0,0,4,14,1,0
1237,0,1,52.75,3.1,0.0003870968,0.0,1,0,2,75,1,9
1238,1,0,34.16667,2.616,0.03886773,84.73167,0,0,2,3,1,12
1239,0,0,53.0,11.0,0.0001090909,0.0,1,1,0,429,1,0
1240,1,0,22.33333,1.8,0.05342556,80.055,0,0,0,48,0,1
1241,1,0,30.0,2.5,0.0210495999999999,43.43667,1,0,3,50,1,14
1242,1,0,25.16667,1.8,0.09530056,142.9508,0,0,0,24,0,4
1243,0,0,21.08333,2.7268,0.0004400762999999,0.0,0,0,1,18,1,0
1244,0,0,22.91667,2.05,0.0005853659,0.0,0,0,0,42,0,4
1245,1,0,40.66667,5.05,0.02842812,119.3017,1,0,0,128,1,10
1246,0,2,33.83333,3.8,0.0003157895,0.0,1,0,0,153,1,11
1247,0,1,35.16667,4.288,0.0002798507,0.0,1,0,3,24,0,13
1248,1,0,28.83333,3.6,0.04339778,130.0267,1,1,0,56,1,10
1249,1,0,30.75,4.3,0.1346951,482.6575,1,0,4,16,1,7
1250,0,0,41.33333,4.44,0.0002702702999999,0.0,1,0,2,98,1,3
1251,1,0,38.5,2.6,0.3961604,858.3475,0,0,0,33,1,16
1252,0,1,33.75,4.1,0.0002926829,0.0,1,0,2,22,1,15
1253,0,0,29.08333,2.86,0.0004195804,0.0,0,0,0,38,1,0
1254,1,0,27.08333,2.4,0.01679833,33.01333,0,0,0,56,1,1
1255,1,0,23.25,1.8,0.03098167,46.05584,0,0,1,4,0,0
1256,1,0,33.83333,1.8,0.1132511,169.8767,0,0,0,4,1,8
1257,1,0,38.16667,5.1,0.02130902,90.06333000000001,0,0,0,60,1,7
1258,1,0,35.58333,3.5606,0.1090841,323.5875,0,0,0,12,1,0
1259,1,0,30.41667,4.15,0.1505325,520.3417,0,0,1,16,1,4
1260,0,0,31.58333,2.0237,0.0005929733,0.0,0,0,0,14,1,3
1261,1,0,23.0,1.8,0.111475,167.2125,0,0,0,6,1,0
1262,1,1,25.25,2.9,0.08686655,209.8442,0,0,0,276,1,6
1263,0,6,35.58333,4.0,0.0003,0.0,0,0,0,29,0,5
1264,1,0,28.66667,2.95,0.09361254,229.7975,0,0,0,26,1,4
1265,0,0,37.0,3.2,0.000375,0.0,0,0,0,14,1,0
1266,1,0,41.08333,4.5,0.1431333,536.25,1,0,2,6,1,10
1267,0,6,37.41667,7.0,0.0001714286,0.0,1,0,4,120,1,10
1268,0,0,19.41667,2.2,0.0005454546,0.0,0,0,0,6,1,0
1269,1,0,22.33333,2.8,0.08228679,191.8358,0,0,0,4,1,0
1270,1,0,29.08333,2.2,0.0005454546,0.0,0,0,0,9,1,0
1271,1,0,26.75,5.77,0.07547747,362.7542,1,0,1,13,1,11
1272,1,0,43.08333,2.4317,0.08052638,163.18,0,0,2,18,1,28
1273,1,0,37.33333,7.0,0.03023229,176.2717,1,0,2,14,1,17
1274,1,0,26.75,2.15,0.03427907,61.33333,0,0,0,10,0,4
1275,1,0,42.16667,5.2,0.01342865,57.440830000000005,1,0,3,29,1,9
1276,1,0,28.16667,4.7,0.2421564,948.3625,1,0,0,6,1,19
1277,1,0,26.08333,2.5,0.0637624,132.5883,1,0,0,14,1,13
1278,1,0,48.25,5.0,0.0219424,91.17667,0,0,3,7,1,0
1279,1,0,27.83333,3.5,0.05023229,146.4275,1,0,2,17,1,11
1280,1,0,26.33333,2.45,0.05493143,111.8183,0,0,0,6,1,11
1281,0,0,21.08333,9.9999,0.0001200012,0.0,0,0,2,8,0,0
1282,1,0,30.58333,3.2,0.1486019,396.2717,1,0,2,12,0,7
1283,1,0,27.83333,3.54,0.006866666,19.59,0,0,2,3,1,0
1284,1,0,49.16667,3.1144,0.0084953759999999,21.465,1,0,1,154,0,6
1285,0,2,35.0,2.25,0.0005333333,0.0,0,0,1,84,1,3
1286,1,1,48.66667,6.0,0.1770172,885.0858,1,0,3,114,1,19
1287,0,11,24.58333,1.68,0.0007142857,0.0,0,0,2,2,1,8
1288,1,0,29.58333,2.4,0.0152699999999999,29.956670000000003,0,0,1,18,1,8
1289,1,0,41.41667,3.2,0.01023563,26.87833,0,0,1,16,1,2
1290,1,0,40.91667,6.0,0.07896433,394.5717,1,0,0,42,1,5
1291,1,0,22.0,1.75,0.6214691,906.3092,0,0,0,2,1,0
1292,0,0,36.0,4.5,0.0002666667,0.0,1,0,2,228,1,0
1293,1,0,39.58333,2.5,0.1922148,400.4475,0,0,0,12,1,4
1294,1,0,31.58333,2.55,0.1429055,303.6742,0,0,1,60,1,7
1295,1,0,33.08333,3.26,0.05273589,143.0158,0,0,0,37,1,18
1296,1,1,22.83333,3.6,0.04884167,146.4417,0,0,0,30,1,20
1297,0,0,35.41667,2.78,0.0004316547,0.0,0,0,0,6,1,0
1298,1,0,58.08333,4.4,0.02659568,97.18417,1,1,1,132,1,12
1299,1,0,38.75,3.2,0.01478031,38.9975,1,0,2,24,1,19
1300,0,0,27.41667,1.6,0.00075,0.0,1,0,1,30,0,0
1301,0,0,23.91667,1.636,0.0007334963,0.0,0,0,1,13,1,0
1302,1,0,30.08333,2.7,0.01248148,27.41667,0,0,2,1,1,8
1303,1,0,34.08333,3.5,0.06167429,179.7167,1,0,0,24,0,10
1304,1,1,39.08333,3.4224,0.02909975,82.65916,1,0,0,41,1,12
1305,1,0,38.41667,6.5,0.02921738,157.8442,1,0,3,60,1,9
1306,1,0,20.5,2.0,0.038431,63.55167,0,0,0,111,1,6
1307,1,0,35.58333,3.58,0.0519919,154.8592,1,0,2,123,1,7
1308,1,0,25.91667,2.5,0.02125,44.02083,0,0,0,25,1,10
1309,1,1,40.16667,2.0,0.2548275,424.6292,1,0,1,121,1,10
1310,1,0,30.58333,2.512,0.002627389,4.5833330000000005,0,1,3,36,0,4
1311,0,0,39.33333,2.3004,0.0005216484,0.0,0,1,0,46,1,3
1312,0,0,22.58333,3.86,0.0003108808,0.0,0,0,1,36,0,4
1313,0,1,30.33333,2.18,0.0005504587,0.0,0,1,0,13,1,1
1314,1,0,33.58333,4.566,0.002146299,7.333333,1,0,0,94,1,19
1315,0,5,23.91667,3.192,0.0003759399,0.0,0,0,3,12,1,5
1316,1,0,40.58333,4.6,0.02651261,101.2983,1,0,2,1,1,2
1317,1,0,32.83333,3.7,0.008998919,26.99667,0,1,0,60,1,7
1318,1,0,48.25,3.7,0.1116186,344.1575,1,0,2,2,1,0
